node_index,source_node_id,pos_x,pos_y,is_stop_only
28321,1870520923,3847.6,5298.35,False
28322,1883016760,5925.16,3685.59,False
28323,1882653171,5936.24,3678.32,False
28324,1883016763,5904.92,3691.71,False
28325,1883016760,5925.16,3685.59,False
28326,1883036440,5752.11,4226.97,False
28327,3132876165,5758.21,4219.63,False
28328,3132876165,5758.21,4219.63,False
28329,1883036436,5765.13,4208.63,False
28330,1883036403,5705.88,4166.59,False
28331,1883036436,5765.13,4208.63,False
28332,1883036436,5765.13,4208.63,False
28333,3132876166,5789.78,4224.47,False
28334,3132876166,5789.78,4224.47,False
28335,3132876167,5791.97,4225.84,False
28336,3132876167,5791.97,4225.84,False
28337,3132876180,5795.08,4246.67,False
28338,3132876180,5795.08,4246.67,False
28339,1883036449,5791.37,4252.67,False
28340,1883041695,5645.64,4059.63,False
28341,1883041691,5710.76,4015.83,False
28342,1886060223,5630.85,4134.22,False
28343,1886060224,5641.69,4148.63,False
28344,1887511354,9905.04,5355.21,False
28345,1887511360,9924.18,5390.49,False
28346,1887511358,9801.66,5363.81,False
28347,427729809,9785.86,5433.33,False
28348,1896776267,4654.88,7307.08,False
28349,321728944,4659.87,7320.96,False
28350,1896792683,4631.62,7279.79,False
28351,1896792685,4637.28,7294.8,False
28352,1896792726,4512.49,7345.52,False
28353,1896792725,4506.34,7329.42,False
28354,1896792709,4528.07,7320.8,False
28355,1896792711,4534.67,7336.78,False
28356,1896792698,4618.54,7302.79,False
28357,1896792696,4612.54,7287.35,False
28358,308992089,6967.95,6474.78,False
28359,1898675253,6971.73,6437.05,False
28360,1916658404,4995.61,6124.54,False
28361,1916658400,4972.44,6109.65,False
28362,cluster_1488941953_2364370360_2364370361_267391861_496070465,6265.14,4738.44,False
28363,1916658376,6220.35,4741.05,False
28364,1916658376,6220.35,4741.05,False
28365,1488941917,6176.01,4714.18,False
28366,1916658405,4986.8,6138.39,False
28367,1916658400,4972.44,6109.65,False
28368,1916658400,4972.44,6109.65,False
28369,cluster_1916658396_7511706555,4980.57,6099.92,False
28370,1916664440,4292.42,6218.45,False
28371,1916664439,4298.76,6209.87,False
28372,1528614534,4668.89,5972.73,False
28373,683260304,4681.55,5987.37,False
28374,cluster_1916664432_497590089,5006.19,6115.63,False
28375,5287644601,4996.07,6135.04,False
28376,5287644601,4996.07,6135.04,False
28377,1916664433,4997.7,6136.3,False
28378,1509951396,3986.68,6136.0,False
28379,cluster_1509951406_1757370784_1757370785_1840464471_2046459353_2046459354_2338014823_243749571_6660364372,4004.98,6142.28,False
28380,1528614541,4574.59,5997.58,False
28381,1916664431,4557.71,6039.44,False
28382,cluster_1916664429_2063537203,4426.38,6026.76,False
28383,292572180,4325.59,5978.3,False
28384,273530024,5140.92,5163.83,False
28385,1916670470,5105.77,5186.91,False
28386,1916670470,5105.77,5186.91,False
28387,cluster_1205464865_2381317183,5097.11,5192.97,False
28388,cluster_2364370364_310086846_89129167,6182.6,4899.3,False
28389,cluster_2358496785_2358496786_2362441539_2362441541_2362441548_335551657_89129168,6210.06,4876.07,False
28390,cluster_2358496785_2358496786_2362441539_2362441541_2362441548_335551657_89129168,6210.06,4876.07,False
28391,cluster_2364370362_366566857,6249.97,4783.84,False
28392,cluster_2364370362_366566857,6249.97,4783.84,False
28393,cluster_1488941953_2364370360_2364370361_267391861_496070465,6265.14,4738.44,False
28394,cluster_1488941953_2364370360_2364370361_267391861_496070465,6265.14,4738.44,False
28395,cluster_2358496771_2362441510_267391862,6287.19,4700.43,False
28396,cluster_2358496771_2362441510_267391862,6287.19,4700.43,False
28397,cluster_1438846516_267391863,6278.72,4649.77,False
28398,270494132,9402.24,4375.78,False
28399,1333685186,9596.04,4347.9,False
28400,1333685186,9596.04,4347.9,False
28401,1333685146,9868.45,4307.99,False
28402,1927730646,5660.71,4256.09,False
28403,1927730607,5610.29,4238.53,False
28404,cluster_1801417623_1927730724,5421.68,4283.28,False
28405,cluster_1927730739_1927730748,5424.57,4292.13,False
28406,cluster_1927730739_1927730748,5424.57,4292.13,False
28407,1927730762,5429.74,4299.7,False
28408,1927730762,5429.74,4299.7,False
28409,1927730755,5435.55,4295.76,False
28410,1927730755,5435.55,4295.76,False
28411,1927730733,5431.35,4289.61,False
28412,1927730733,5431.35,4289.61,False
28413,cluster_1927730739_1927730748,5424.57,4292.13,False
28414,cluster_1927730739_1927730748,5424.57,4292.13,False
28415,1927730733,5431.35,4289.61,False
28416,1927730762,5429.74,4299.7,False
28417,1927730755,5435.55,4295.76,False
28418,1801417611,5391.16,4254.65,False
28419,1801417614,5392.27,4256.41,False
28420,1801417614,5392.27,4256.41,False
28421,1801417620,5402.1,4273.43,False
28422,1801417620,5402.1,4273.43,False
28423,1801417624,5411.96,4289.8,False
28424,4400539754,5324.83,4261.98,False
28425,654154462,5319.76,4250.15,False
28426,654154462,5319.76,4250.15,False
28427,1927730599,5338.84,4219.65,False
28428,cluster_1416086877_1933972044,5490.37,7399.05,False
28429,2033093945,5474.53,7390.23,False
28430,2033093945,5474.53,7390.23,False
28431,2033093938,5465.82,7377.96,False
28432,2033093938,5465.82,7377.96,False
28433,4229569551,5448.72,7351.19,False
28434,cluster_1933972106_1933972107,5000.76,7549.53,False
28435,321325405,5016.24,7579.62,False
28436,321729651,4314.1,7589.66,False
28437,351609225,4356.18,7562.35,False
28438,321324256,5503.52,7476.48,False
28439,1933972067,5490.65,7459.54,False
28440,1933972067,5490.65,7459.54,False
28441,1933972054,5497.92,7430.12,False
28442,cluster_1933972075_342148685,5108.02,7460.54,False
28443,1933972101,5013.29,7523.07,False
28444,1933972101,5013.29,7523.07,False
28445,321727940,4992.69,7535.94,False
28446,1933972117,4984.66,7588.35,False
28447,gneJ180,4996.7,7573.69,False
28448,gneJ180,4996.7,7573.69,False
28449,1933972113,5002.24,7565.64,False
28450,17203146,9926.73,6794.36,False
28451,cluster_188946510_291573403_291573404,9905.67,6792.22,False
28452,1941376655,6943.29,4174.12,False
28453,cluster_1941376639_1941376644_3048861136,6939.03,4139.47,False
28454,cluster_1941376639_1941376644_3048861136,6939.03,4139.47,False
28455,1941376655,6943.29,4174.12,False
28456,1941376655,6943.29,4174.12,False
28457,cluster_1941376658_3048861135_6747094039,6934.66,4176.56,False
28458,1944935043,6254.63,4005.47,False
28459,1944935046,6213.41,4015.65,False
28460,1944935046,6213.41,4015.65,False
28461,1944935050,6203.02,4019.19,False
28462,gneJ502,3664.3,5418.87,False
28463,gneJ500,3686.12,5396.76,False
28464,cluster_307620593_846182213,3012.08,5694.3,False
28465,cluster_1418778441_1993601933_1993601936_4755493672_4755493673_89170627_89170691,3009.92,5655.89,False
28466,cluster_1423242652_1815670962_1815670964_89173763,3548.1,4982.9,False
28467,243636120,3546.4,4959.08,False
28468,243636120,3546.4,4959.08,False
28469,7619705965,3532.04,4913.39,False
28470,7619705965,3532.04,4913.39,False
28471,cluster_1815670955_1815670956_308796067_961617808,3523.92,4901.39,False
28472,cluster_1815670955_1815670956_308796067_961617808,3523.92,4901.39,False
28473,cluster_1815670952_1815670953_273906276,3517.37,4867.99,False
28474,cluster_1815670952_1815670953_273906276,3517.37,4867.99,False
28475,cluster_1815670943_308796066,3500.89,4798.34,False
28476,cluster_1815670943_308796066,3500.89,4798.34,False
28477,cluster_1815670941_1840038421_305559016,3488.06,4747.73,False
28478,cluster_1840038403_1840038404_1840038405_1840038406_255881238_89173808,3572.63,4365.03,False
28479,cluster_1290118707_2230159454_2230159577_307620708,3270.99,4257.91,False
28480,255884038,3016.74,4291.36,False
28481,2273155147,2980.59,4298.62,False
28482,2273155147,2980.59,4298.62,False
28483,409681811,2969.45,4300.87,False
28484,409681811,2969.45,4300.87,False
28485,255884042,2953.5,4303.42,False
28486,255884042,2953.5,4303.42,False
28487,89173838,2883.51,4308.81,False
28488,89173838,2883.51,4308.81,False
28489,7500442746,2852.42,4307.27,False
28490,7500442746,2852.42,4307.27,False
28491,6504901505,2644.73,4311.83,False
28492,6504901505,2644.73,4311.83,False
28493,768001984,2633.27,4313.77,False
28494,cluster_1290118707_2230159454_2230159577_307620708,3270.99,4257.91,False
28495,cluster_1290118607_2230159495,3198.66,4260.04,False
28496,cluster_1290118607_2230159495,3198.66,4260.04,False
28497,2337988682,3156.79,4260.38,False
28498,2337988682,3156.79,4260.38,False
28499,2278462515,3134.88,4262.84,False
28500,2278462515,3134.88,4262.84,False
28501,89173831,3116.65,4267.18,False
28502,89173831,3116.65,4267.18,False
28503,255883876,3077.51,4275.85,False
28504,255883876,3077.51,4275.85,False
28505,7629259414,3049.06,4283.16,False
28506,7629259414,3049.06,4283.16,False
28507,255884038,3016.74,4291.36,False
28508,cluster_1840038403_1840038404_1840038405_1840038406_255881238_89173808,3572.63,4365.03,False
28509,3079046105,3639.49,4388.76,False
28510,3079046105,3639.49,4388.76,False
28511,356700229,3722.74,4413.76,False
28512,356700229,3722.74,4413.76,False
28513,5037673195,3750.91,4421.6,False
28514,5037673195,3750.91,4421.6,False
28515,3076745392,3782.02,4430.19,False
28516,3076745392,3782.02,4430.19,False
28517,5037674298,3810.7,4437.86,False
28518,5037674298,3810.7,4437.86,False
28519,194342319,3863.01,4451.86,False
28520,194342319,3863.01,4451.86,False
28521,7354895687,3988.5,4508.6,False
28522,7354895687,3988.5,4508.6,False
28523,274604006,4160.83,4536.53,False
28524,274604006,4160.83,4536.53,False
28525,194342350,4292.47,4523.92,False
28526,cluster_1815670952_1815670953_273906276,3517.37,4867.99,False
28527,1815670949,3502.71,4837.4,False
28528,1815670949,3502.71,4837.4,False
28529,cluster_1815670943_308796066,3500.89,4798.34,False
28530,gneJ363,3554.94,4400.1,False
28531,cluster_1840038403_1840038404_1840038405_1840038406_255881238_89173808,3572.63,4365.03,False
28532,cluster_1815670943_308796066,3500.89,4798.34,False
28533,cluster_1815670941_1840038421_305559016,3488.06,4747.73,False
28534,cluster_1815670941_1840038421_305559016,3488.06,4747.73,False
28535,cluster_1815670939_364443218,3478.95,4704.63,False
28536,cluster_1815670939_364443218,3478.95,4704.63,False
28537,cluster_1815670937_364443429,3468.82,4647.86,False
28538,cluster_1815670937_364443429,3468.82,4647.86,False
28539,cluster_364443525_364443646,3470.24,4590.55,False
28540,cluster_364443525_364443646,3470.24,4590.55,False
28541,1815670931,3480.68,4531.72,False
28542,1815670931,3480.68,4531.72,False
28543,cluster_1815670927_364442178,3531.75,4464.72,False
28544,cluster_1815670927_364442178,3531.75,4464.72,False
28545,gneJ363,3554.94,4400.1,False
28546,cluster_1516302037_1992458330,9084.38,5596.3,False
28547,cluster_1992458340_1992458345,9060.54,5611.63,False
28548,1992458338,9036.58,5595.77,False
28549,cluster_1992458340_1992458345,9060.54,5611.63,False
28550,1992458341,9029.08,5607.31,False
28551,1992458338,9036.58,5595.77,False
28552,1992458338,9036.58,5595.77,False
28553,cluster_1516302037_1992458330,9084.38,5596.3,False
28554,276059639,8321.24,5761.67,False
28555,1992471275,8336.98,5761.74,False
28556,1992471275,8336.98,5761.74,False
28557,1992471271,8353.68,5712.11,False
28558,1992471271,8353.68,5712.11,False
28559,1992471275,8336.98,5761.74,False
28560,1993435722,7412.0,3914.38,False
28561,5814417485,7363.95,3943.28,False
28562,5814417485,7363.95,3943.28,False
28563,1328156737,7317.23,3967.69,False
28564,1328156737,7317.23,3967.69,False
28565,1328156469,7260.45,3876.57,False
28566,1993435755,7235.99,4073.49,False
28567,7572301691,7230.18,4062.15,False
28568,7572301691,7230.18,4062.15,False
28569,1328156502,7213.31,4029.23,False
28570,1993435741,7427.19,4015.45,False
28571,1307952762,7436.93,4040.13,False
28572,cluster_1379976907_1418778465_1434862832_1434862833_1497476927_1501766404_1993601939_2167318871_5458679537_5458679538,3006.74,5785.97,False
28573,5458679589,2841.98,5817.49,False
28574,5458679589,2841.98,5817.49,False
28575,cluster_1434862845_357992835,2768.41,5818.73,False
28576,cluster_1434862845_357992835,2768.41,5818.73,False
28577,961648373,2500.91,5976.2,False
28578,961648373,2500.91,5976.2,False
28579,2111987814,2490.11,5981.73,False
28580,2111987814,2490.11,5981.73,False
28581,357992841,2445.67,5999.55,False
28582,cluster_1993601931_277738202,2981.03,5643.7,False
28583,277738088,2984.68,5657.9,False
28584,1993601937,2962.69,5783.33,False
28585,1993601938,2946.52,5782.52,False
28586,1993601938,2946.52,5782.52,False
28587,277737975,2947.48,5749.52,False
28588,cluster_1379976907_1418778465_1434862832_1434862833_1497476927_1501766404_1993601939_2167318871_5458679537_5458679538,3006.74,5785.97,False
28589,1993601940,2980.43,5784.22,False
28590,277738088,2984.68,5657.9,False
28591,cluster_1418778441_1993601933_1993601936_4755493672_4755493673_89170627_89170691,3009.92,5655.89,False
28592,cluster_1993601926_305559055,3155.65,5409.81,False
28593,1993601927,3155.13,5420.91,False
28594,cluster_1418778034_243630512_243630536_456365420,3169.89,5277.25,False
28595,cluster_1418778071_1993601914_1993601915,3168.15,5328.46,False
28596,cluster_1418778071_1993601914_1993601915,3168.15,5328.46,False
28597,cluster_1993601926_305559055,3155.65,5409.81,False
28598,cluster_1993601926_305559055,3155.65,5409.81,False
28599,307620126,3145.74,5412.73,False
28600,7616444534,5224.54,4443.61,False
28601,cluster_1195228713_89129150,5176.84,4509.81,False
28602,cluster_1195228713_89129150,5176.84,4509.81,False
28603,667792002,5166.62,4484.61,False
28604,667792002,5166.62,4484.61,False
28605,7616444537,5157.89,4457.7,False
28606,1839790533,1905.3,5622.27,False
28607,1998712510,1915.23,5652.56,False
28608,1998712510,1915.23,5652.56,False
28609,1998712505,1911.26,5734.15,False
28610,1998712505,1911.26,5734.15,False
28611,1449425654,1976.01,5737.88,False
28612,1998712511,1971.22,5601.42,False
28613,1998712499,1973.43,5564.49,False
28614,1999002744,1953.46,5607.37,False
28615,1998712499,1973.43,5564.49,False
28616,1998712499,1973.43,5564.49,False
28617,1998712514,1997.19,5565.82,False
28618,1998712514,1997.19,5565.82,False
28619,cluster_1998712509_2247393640,2025.92,5572.17,False
28620,1998712510,1915.23,5652.56,False
28621,1998712508,1949.62,5615.13,False
28622,1998712507,1995.8,5597.49,False
28623,1998712514,1997.19,5565.82,False
28624,1999002745,1995.11,5608.75,False
28625,1998712507,1995.8,5597.49,False
28626,1999002748,1970.85,5611.99,False
28627,1998712511,1971.22,5601.42,False
28628,gneJ5,5384.7,5292.81,False
28629,2001713473,5353.33,5331.82,False
28630,cluster_1242175752_1840503577_1840503583,4248.81,7051.47,False
28631,6681347631,4269.2,7050.9,False
28632,6681347631,4269.2,7050.9,False
28633,2008344081,4259.67,7059.27,False
28634,2008344081,4259.67,7059.27,False
28635,2008344085,4252.28,7068.47,False
28636,2008344085,4252.28,7068.47,False
28637,cluster_1242175752_1840503577_1840503583,4248.81,7051.47,False
28638,2008344088,4265.12,7088.11,False
28639,2008344087,4269.41,7063.73,False
28640,2008344087,4269.41,7063.73,False
28641,2008344081,4259.67,7059.27,False
28642,1840464711,4483.95,6895.07,False
28643,cluster_2008353618_321730867,4496.32,6896.29,False
28644,cluster_2008353618_321730867,4496.32,6896.29,False
28645,2008353616,4646.49,6813.25,False
28646,2008814405,5274.15,7033.87,False
28647,321325659,5261.15,7012.39,False
28648,cluster_281759407_7590327489_7590327503,5228.77,6332.19,False
28649,281759410,5226.88,6388.24,False
28650,cluster_1737482872_7590327545_7770636874,5224.83,6398.26,False
28651,281759410,5226.88,6388.24,False
28652,2012797837,5239.63,7529.42,False
28653,cluster_2012797851_2033094059_2033094067_2033094073,5246.03,7498.59,False
28654,2017387480,4782.12,7631.98,False
28655,2017387478,4837.04,7604.97,False
28656,322881813,1882.92,5633.79,False
28657,2027637456,1872.35,5732.05,False
28658,2027637456,1872.35,5732.05,False
28659,cluster_1782512798_1782512799_2027637460,1863.87,5802.95,False
28660,1998712505,1911.26,5734.15,False
28661,2027637458,1905.63,5733.61,False
28662,2027637458,1905.63,5733.61,False
28663,2027637459,1892.97,5733.36,False
28664,2027637459,1892.97,5733.36,False
28665,2027637456,1872.35,5732.05,False
28666,2027637456,1872.35,5732.05,False
28667,2027637457,1862.69,5731.81,False
28668,2033094439,4330.74,7829.0,False
28669,4533617748,4423.82,7857.85,False
28670,2033094577,4293.64,7890.08,False
28671,2088658082,4325.35,7861.51,False
28672,2088658082,4325.35,7861.51,False
28673,2033094439,4330.74,7829.0,False
28674,gneJ194,4338.5,7876.03,False
28675,2033094439,4330.74,7829.0,False
28676,139622,5429.68,7484.66,False
28677,2012797837,5239.63,7529.42,False
28678,2088658080,4286.51,7753.48,False
28679,6992736008,4318.36,7832.39,False
28680,6992736008,4318.36,7832.39,False
28681,2088658082,4325.35,7861.51,False
28682,cluster_2012797851_2033094059_2033094067_2033094073,5246.03,7498.59,False
28683,1416087200,5179.87,7515.92,False
28684,1416087200,5179.87,7515.92,False
28685,2033094100,5124.95,7529.1,False
28686,2033094100,5124.95,7529.1,False
28687,2033094111,5101.98,7531.0,False
28688,2033094111,5101.98,7531.0,False
28689,2033094144,5054.81,7541.89,False
28690,2033094144,5054.81,7541.89,False
28691,1416087306,5047.0,7543.65,False
28692,2033093968,5367.11,7471.3,False
28693,2033093972,5351.4,7475.09,False
28694,2033093972,5351.4,7475.09,False
28695,2033093991,5335.8,7478.87,False
28696,2033093991,5335.8,7478.87,False
28697,2033093995,5326.99,7480.99,False
28698,2033093995,5326.99,7480.99,False
28699,2033094019,5320.2,7482.63,False
28700,2033094019,5320.2,7482.63,False
28701,2033094031,5304.8,7486.36,False
28702,2033094031,5304.8,7486.36,False
28703,2033094047,5289.3,7490.11,False
28704,2033094047,5289.3,7490.11,False
28705,2033094056,5273.67,7493.88,False
28706,2033094056,5273.67,7493.88,False
28707,cluster_2012797851_2033094059_2033094067_2033094073,5246.03,7498.59,False
28708,2033094144,5054.81,7541.89,False
